,author_id,created_at,lang,id,public_metrics_like_count,public_metrics_retweet_count,public_metrics_reply_count,referenced_tweets_type,referenced_tweets_id,text,tweet_block
6965,293929887,2021-03-26T16:59:49.000Z,en,1.38E+18,0,40,0,retweeted,1.38E+18,"The #SuezCanal remains blocked as efforts to release the #EverGiven continue. A dust storm beached the container ship, which is 1300 feet long, and has created a massive traffic jam on the Suez Canal, keeping as many as 150 ships behind it, waiting.",14
6967,14610903,2021-03-26T16:59:49.000Z,en,1.38E+18,2,0,1,,,"That Suez Canal ship is every high school girl who ever got stuck in a halter top in the Limited Too dressing room &amp; they had to call the manager, then the whole store's watching &amp; then you show up to school &amp; some asshole calls you Halter Top all of freshman yr. Good luck, ship",14
6964,342400293,2021-03-26T16:59:49.000Z,en,1.38E+18,0,3396,0,retweeted,1.38E+18,The Suez Canal Authority hasn’t gotten the ship unstuck yet but they did make this great sizzle reel of them not getting the ship unstuck set to what sounds like a royalty-free version of the Tenet soundtrack https://t.co/WEf27ekums https://t.co/ZRTeO3m7yU,14
6960,1.08E+18,2021-03-26T16:59:49.000Z,en,1.38E+18,11,0,2,,,Massive Pirate Siege of Waiting Suez Canal Ships 2021 let's gooooo,14
6959,315408460,2021-03-26T16:59:49.000Z,en,1.38E+18,0,417,0,retweeted,1.38E+18,"Is your child texting about the Suez Canal boat?

BRB - Bow Really Bulbous  
LOL - Lack Of Leeway 
CBA - Canal Blocked, Asshole
LMFAO - Lol, Mother Fucker Aground, Oh! 
BYOB - Boat Yeeted On Bank
WTF - What The Frigate 
BTW - Boat Totally Wasted",14
6963,273232273,2021-03-26T16:59:49.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,14
6968,1.27E+18,2021-03-26T16:59:50.000Z,en,1.38E+18,8,0,0,replied_to,1.38E+18,@GlumBird US navy going to enter the Suez Canal on Saturday morning for ‘relief efforts’ and be patrolling it with nuclear submarines by tea time,14
6970,1.30E+18,2021-03-26T16:59:50.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,14
6971,2807747102,2021-03-26T16:59:50.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,14
6973,2784585388,2021-03-26T16:59:51.000Z,en,1.38E+18,0,0,0,quoted,1.38E+18,Saga of the ship the sand and the Suez Canal.  Sigh.... https://t.co/9uG5bJs65f,14
6974,96135498,2021-03-26T16:59:51.000Z,en,1.38E+18,0,955,0,retweeted,1.38E+18,"A lovely hi-resolution image of a fuck-up so big that it can be seen from space.

#evergreen 
#Suez 
#SuezCanal 
#SuezBLOCKED https://t.co/NlnLgwtt12",14
6975,1.36E+18,2021-03-26T16:59:51.000Z,en,1.38E+18,0,0,1,,,this whole suez canal thing really has everyone have vesselfinder open on their phones just like that huh,14
6977,145382944,2021-03-26T16:59:51.000Z,en,1.38E+18,0,1155,0,retweeted,1.38E+18,Gonna tell my kids this was the Suez Canal blockage https://t.co/qaCvt8OqXJ,14
6978,1.35E+18,2021-03-26T16:59:51.000Z,en,1.38E+18,0,0,0,,,Anyone that posts anything about the Suez Canal and Passover I’m muting them (bio neder),14
6979,1070311111,2021-03-26T16:59:51.000Z,en,1.38E+18,0,309,0,retweeted,1.38E+18,"How bad is the traffic jam at the Suez Canal?

@daniburgz tracks the satellite images https://t.co/nTpYtRC7kn",14
6980,8969262,2021-03-26T16:59:52.000Z,en,1.38E+18,0,146,0,retweeted,1.38E+18,Sending all my stewed prune recipes to the Suez Canal.,14
6988,8.85E+17,2021-03-26T16:59:53.000Z,en,1.38E+18,21,5,1,,,What with the giant #containership stuck in the #suezcanal I’m amazed to think my dad was once a 16-year old cadet steering ships down there. Cadets steered in confined areas for practice and followed orders of suez pilots. Imagine that kind of responsibility at 16 😬 https://t.co/aHMl9ysmXw,14
6989,1.19E+18,2021-03-26T16:59:53.000Z,en,1.38E+18,0,1535,0,retweeted,1.38E+18,supposed to have been getting a new dinosaur. Was supposed to have been here yesterday. coming on a boat through the suez canal,14
6990,9.78E+17,2021-03-26T16:59:53.000Z,en,1.38E+18,0,0,0,,,This Week in Military History: Suez Canal Crisis https://t.co/ved9QpHSpu,14
6995,7.06E+17,2021-03-26T16:59:54.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,14
6993,1.13E+18,2021-03-26T16:59:54.000Z,en,1.38E+18,0,371,0,retweeted,1.38E+18,"The Suez Canal is still jammed by a container ship. But this is not the first time the canal has made headlines…

In 1956, a crisis over the canal led to a debacle that toppled a British prime minister and a shift in global power.

It’s time for a thread on the Suez Crisis👇👇👇",14
6992,2857963312,2021-03-26T16:59:54.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,14
6996,96135498,2021-03-26T16:59:55.000Z,en,1.38E+18,0,481,0,retweeted,1.38E+18,"The Suez canal traffic jam is visible from space 🛰.
📸 Pléiades high-resolution satellite
More about #Pléiades:
https://t.co/cC9N6fEw4z
Stay tuned and watch this space https://t.co/Jm6VtEFmo3",14
6997,217084090,2021-03-26T16:59:55.000Z,en,1.38E+18,0,2404,0,retweeted,1.38E+18,I can confirm that the Suez Canal ship is large https://t.co/3OA98s83S7,14
6999,45889525,2021-03-26T16:59:55.000Z,en,1.38E+18,2,0,1,,,pronouncing suez canal as if it rhymes with anal,14
7000,236054545,2021-03-26T16:59:55.000Z,en,1.38E+18,0,8,0,retweeted,1.38E+18,thinking about whoever paid 240 for shares of the Suez Canal right at the peak in 1935 lmfaooo https://t.co/Ht9nIO3MTe,14
7001,277204406,2021-03-26T16:59:55.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,14
7002,3179168410,2021-03-26T16:59:55.000Z,en,1.38E+18,0,4,0,retweeted,1.38E+18,"This week's Middle East Minute by @AlMonitor:

👉Results from Israel’s election on Tuesday show no clear winners

👉Sudan approves the UAE to mediate their territorial conflict with Ethiopia

👉A giant cargo ship is blocking Egypt’s Suez Canal https://t.co/GAAM4CRGn5",14
7003,8.62E+17,2021-03-26T16:59:56.000Z,en,1.38E+18,0,1829,0,retweeted,1.38E+18,Modiji has told Egypt that he can clear the ship stuck at Suez Canal in just one hour using Cloudy Radar &amp; Gutter Gas Power. #LieLikeModi,14
7005,370974522,2021-03-26T16:59:56.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,14
7006,20110507,2021-03-26T16:59:57.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,14
7007,1.00E+18,2021-03-26T16:59:57.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,14
7008,1.21E+18,2021-03-26T16:59:57.000Z,en,1.38E+18,0,371,0,retweeted,1.38E+18,"The Suez Canal is still jammed by a container ship. But this is not the first time the canal has made headlines…

In 1956, a crisis over the canal led to a debacle that toppled a British prime minister and a shift in global power.

It’s time for a thread on the Suez Crisis👇👇👇",14
7009,17771991,2021-03-26T16:59:57.000Z,en,1.38E+18,0,664,0,retweeted,1.38E+18,"Love the guys earnestly replying to Suez Canal tweets with ways to get the boat unstuck, like men standing around a 400 meter long pickle jar. https://t.co/cnyuZSvlyW",14
7010,1.20E+18,2021-03-26T16:59:57.000Z,en,1.38E+18,0,81,0,retweeted,1.38E+18,"In which Brexit Britain discovers the limitations of what mostly trading with countries 1000s of miles away would mean.

https://t.co/jnO3MFlyIW",14
7012,1.10E+18,2021-03-26T16:59:57.000Z,en,1.38E+18,0,998,0,retweeted,1.38E+18,"New @planetlabs satellite imagery from this morning shows the shipping traffic backup in the Gulf of Suez behind the stuck Ever Given:

The Suez Canal handles 12% of global seaborne trade, with the blockage disrupting over $9 billion a day of goods.
https://t.co/lIsmRAjzRO https://t.co/hnN8uUDMl3",14
7025,477217727,2021-03-26T16:59:58.000Z,en,1.38E+18,0,13284,0,retweeted,1.38E+18,You are NOT too much. You are ENTITLED to take up space. If the Suez Canal doesn't have room for you that is the Suez Canal's problem.,14
7024,1.15E+18,2021-03-26T16:59:58.000Z,en,1.38E+18,0,1898,0,retweeted,1.38E+18,dollar store suez canal https://t.co/dcg5DJ088d,14
7026,1219743127,2021-03-26T16:59:58.000Z,en,1.38E+18,0,1155,0,retweeted,1.38E+18,Gonna tell my kids this was the Suez Canal blockage https://t.co/qaCvt8OqXJ,14
7023,96135498,2021-03-26T16:59:58.000Z,en,1.38E+18,0,4851,0,retweeted,1.38E+18,"🔎 Suez canal blockage seen from space 🛰 
Airbus-built Pléiades high-res. satellite image 📷taken this morning, showing a container ship stuck in the canal. https://t.co/YOuz1NEXk8",14
7022,940908996,2021-03-26T16:59:58.000Z,en,1.38E+18,0,0,0,quoted,1.38E+18,The Suez Canal remains blocked. Shortages and higher prices loom https://t.co/sdc6ZqEbJS,14
7021,82712544,2021-03-26T16:59:58.000Z,en,1.38E+18,0,276,0,retweeted,1.38E+18,"OK so you weren't perfect this week.

Did you block all trade through the Suez Canal though?

Be nicer to yourself.

#FridayFeeling",14
7019,1.29E+18,2021-03-26T16:59:58.000Z,en,1.38E+18,0,1829,0,retweeted,1.38E+18,Modiji has told Egypt that he can clear the ship stuck at Suez Canal in just one hour using Cloudy Radar &amp; Gutter Gas Power. #LieLikeModi,14
7017,8.47E+17,2021-03-26T16:59:58.000Z,en,1.38E+18,0,109,0,retweeted,1.38E+18,Elon Musk has just appeared at the Suez Canal with a submarine and a roast chicken,14
7015,8.41E+17,2021-03-26T16:59:58.000Z,en,1.38E+18,1,0,0,,,Robin Bullock Told You About The Suez Canal Ship BEFORE It Happened! https://t.co/Dqnj6AVRHj,14
7013,22594706,2021-03-26T16:59:58.000Z,en,1.38E+18,0,309,0,retweeted,1.38E+18,"How bad is the traffic jam at the Suez Canal?

@daniburgz tracks the satellite images https://t.co/nTpYtRC7kn",14
7027,1.14E+18,2021-03-26T17:59:36.000Z,en,1.38E+18,0,11,0,retweeted,1.38E+18,The #SuezCanal as seen from space. https://t.co/Vel7MaUsWR,14
7028,1.26E+18,2021-03-26T17:59:36.000Z,en,1.38E+18,0,10,0,retweeted,1.38E+18,"“We do see some potential impacts on energy markets.”

The White House is concerned about the impact on global energy markets from a grounded container ship that’s blocking the Suez Canal https://t.co/hHvZwMVz0h https://t.co/Xbwg3qKy1x",14
7029,64363099,2021-03-26T17:59:36.000Z,en,1.38E+18,3,0,0,,,"Before getting stuck in the Suez Canal the freighter ‘Ever Given’ sailed a course that drew a huge school cock and arse in the Red Sea...’by accident’

I’d like to point out that at no time did I leave my house over the last few days to try a bit of sailing 😃 https://t.co/vajum7mbls",14
7035,4105545149,2021-03-26T17:59:37.000Z,en,1.38E+18,0,9,0,retweeted,1.38E+18,Explainer: Why is the Suez Canal so important? https://t.co/eVQz0NYLEg via @YouTube,14
7031,14071854,2021-03-26T17:59:37.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,14
7038,254765292,2021-03-26T17:59:38.000Z,en,1.38E+18,0,5,0,retweeted,1.38E+18,"""Is it out?"" - the suez canal",14
7041,8.18E+17,2021-03-26T17:59:39.000Z,en,1.38E+18,0,1134,0,retweeted,1.38E+18,"PANIC! MILITARY SHIPS LINE THE EU COAST...U.S.SUBS BLOCKING ENTRANCE TO MEDITERRANEAN SEA AT GILBRALTER /SUBS RUSSIAN AND U S BLOCKING South Atlantic oceans/ 90% EU WARSHIPS home lining coast/ West coast Pacific u.s. fleets near China/NK|| Suez canal blocked!
(Yep Something's up) https://t.co/tLyKr6bwmG",14
7042,1.34E+18,2021-03-26T17:59:39.000Z,en,1.38E+18,1,0,0,,,I really love that a majority of people had no clue what the fuck the Suez Canal was prior to this ridiculous situation,14
7043,2890222968,2021-03-26T17:59:39.000Z,en,1.38E+18,0,13284,0,retweeted,1.38E+18,You are NOT too much. You are ENTITLED to take up space. If the Suez Canal doesn't have room for you that is the Suez Canal's problem.,14
7045,403191938,2021-03-26T17:59:40.000Z,en,1.38E+18,0,13,0,retweeted,1.38E+18,"The global economy will take a 76 Billion dollar hit in the next 8 days from the ship that’s as long as the Empire State Building stuck in the Suez Canal. Every hour the ship is stuck, it will cost the global economy 400 Million per hour. Rescue team says it will take 7 days",14
7047,1.04E+18,2021-03-26T17:59:40.000Z,en,1.38E+18,0,62,0,retweeted,1.38E+18,Well this could get interesting! https://t.co/yFLYvjIDLn,14
7052,378235497,2021-03-26T17:59:41.000Z,en,1.38E+18,0,13284,0,retweeted,1.38E+18,You are NOT too much. You are ENTITLED to take up space. If the Suez Canal doesn't have room for you that is the Suez Canal's problem.,14
7050,144500227,2021-03-26T17:59:41.000Z,en,1.38E+18,0,0,0,,,"One way of reducing the headache caused by the #suez canal issue is by placing another vessel nearby #EVERGIVEN .

#SuezBLOCKED",14
7049,156603711,2021-03-26T17:59:41.000Z,en,1.38E+18,0,147,0,retweeted,1.38E+18,"Ah yes..and this article from 2 days ago means absolutely nothing
*wink wink*
https://t.co/TZ6xOjgHe2",14
7055,60752484,2021-03-26T17:59:42.000Z,en,1.38E+18,0,0,0,,,Living for these Suez Canal memes,14
7056,570418221,2021-03-26T17:59:42.000Z,en,1.38E+18,0,1898,0,retweeted,1.38E+18,dollar store suez canal https://t.co/dcg5DJ088d,14
7057,8.40E+17,2021-03-26T17:59:42.000Z,en,1.38E+18,0,461,0,retweeted,1.38E+18,only person who can solve Suez Canal problem : https://t.co/rV3VAkArrQ,14
7058,756139310,2021-03-26T17:59:42.000Z,en,1.38E+18,0,0,0,,,Suez Canal crisis may unleash worldwide toilet paper shortage https://t.co/EOlmywJ6xT,14
7059,1.11E+18,2021-03-26T17:59:43.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,14
7061,1.03E+18,2021-03-26T17:59:43.000Z,en,1.38E+18,0,35,0,retweeted,1.38E+18,"I guess I had to be that someone to write and record a #SeaShanty about the #EVERGIVEN stuck in the #SuezCanal. Actually, I’ve never written a shanty before, so let’s just call it shanty-inspired. #SuezBLOCKED https://t.co/ooXFBwM5QG",14
7064,281388375,2021-03-26T17:59:43.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,14
7071,7.20E+17,2021-03-26T17:59:44.000Z,en,1.38E+18,0,9,0,retweeted,1.38E+18,Netanyahu is the political equivalent of the ship blocking the Suez Canal | Amos Harel https://t.co/NgMwRb6JJ5,14
7070,1465255238,2021-03-26T17:59:44.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,14
7066,480140091,2021-03-26T17:59:44.000Z,en,1.38E+18,0,503,0,retweeted,1.38E+18,POV: You are the Suez Canal https://t.co/aGfFzZPiGK,14
7067,8.41E+17,2021-03-26T17:59:44.000Z,en,1.38E+18,0,170,0,retweeted,1.38E+18,That boat stuck in the Suez Canal is literally costing the world $500M every hour. DAWG.,14
7069,1.22E+18,2021-03-26T17:59:44.000Z,en,1.38E+18,0,0,0,,,Breaking: Georgia Republicans have voted in favor of banning other boats from receiving food or drinking water while in line at the Suez Canal.,14
7077,260345880,2021-03-26T17:59:46.000Z,en,1.38E+18,0,187,0,retweeted,1.37E+18,"call me a conspiracy theorist but there is no way that the cargo ship currently stuck in the suez canal drew a giant dick and ass in the red sea """"""by accident"""""" https://t.co/PWb1uGPGmd",14
7073,3154267949,2021-03-26T17:59:46.000Z,en,1.38E+18,0,154,0,retweeted,1.38E+18,Dutch equivalent of the Suez Canal blocking. 😊 https://t.co/mzBFmYFZ0e,14
7074,396363526,2021-03-26T17:59:46.000Z,en,1.38E+18,0,17,0,retweeted,1.38E+18,"With the Suez canal still blocked more ships are going past South Africa. 

Ships that decide to go around will take an extra 9 days longer for US destinations and 14 days longer for European destinations

Check out https://t.co/UOeL7pz8Jh https://t.co/KKCkU1tUJZ",14
7075,8.87E+17,2021-03-26T17:59:46.000Z,en,1.38E+18,0,15,0,retweeted,1.38E+18,“Israel Election Results: Netanyahu Is the Political Equivalent of the Ship Blocking the Suez Canal” excellent headline @haaretzcom,14
7078,154140333,2021-03-26T17:59:46.000Z,en,1.38E+18,0,190,0,retweeted,1.38E+18,Attempt to refloat ship blocking Suez Canal was unsuccessful - ship's technical manager https://t.co/fBJZ0F9oEj https://t.co/O5qI8sqq78,14
7082,3382404333,2021-03-26T17:59:47.000Z,en,1.38E+18,0,46,0,retweeted,1.38E+18,Oil prices rose sharply on mounting concerns it could take weeks to free the Ever Given ship blocking the Suez Canal https://t.co/WQISQuCmxi https://t.co/TLWmVyhkVS,14
7081,43040162,2021-03-26T17:59:47.000Z,en,1.38E+18,0,276,0,retweeted,1.38E+18,"OK so you weren't perfect this week.

Did you block all trade through the Suez Canal though?

Be nicer to yourself.

#FridayFeeling",14
7083,34939199,2021-03-26T17:59:47.000Z,en,1.38E+18,0,13284,0,retweeted,1.38E+18,You are NOT too much. You are ENTITLED to take up space. If the Suez Canal doesn't have room for you that is the Suez Canal's problem.,14
7079,1.26E+18,2021-03-26T17:59:47.000Z,en,1.38E+18,0,4,0,retweeted,1.38E+18,"“We are tracking the situation very closely,” @PressSec says. “We’ve offered U.S. assistance to Egyptian authorities to help reopen the canal.”

Psaki discusses the giant ship stuck in the Suez Canal https://t.co/G2E3cqPBw8 https://t.co/epXcr6XtwN",14
7080,1.25E+18,2021-03-26T17:59:47.000Z,en,1.38E+18,0,1134,0,retweeted,1.38E+18,"PANIC! MILITARY SHIPS LINE THE EU COAST...U.S.SUBS BLOCKING ENTRANCE TO MEDITERRANEAN SEA AT GILBRALTER /SUBS RUSSIAN AND U S BLOCKING South Atlantic oceans/ 90% EU WARSHIPS home lining coast/ West coast Pacific u.s. fleets near China/NK|| Suez canal blocked!
(Yep Something's up) https://t.co/tLyKr6bwmG",14
7088,45637758,2021-03-26T17:59:48.000Z,en,1.38E+18,0,0,0,replied_to,1.38E+18,"*snorts*

Implausibly on-brand for the #2021Shitfest 

https://t.co/aspMZHd0Oc https://t.co/JcON2qErUc",14
7085,280765430,2021-03-26T17:59:48.000Z,en,1.38E+18,0,30,0,retweeted,1.38E+18,"Folks, what is the boat that is stuck in your Suez Canal of life?",14
7084,8.14E+17,2021-03-26T17:59:48.000Z,en,1.38E+18,64,3,0,,,I’m disappointed Google is missing the opportunity to show the traffic as red in the Suez Canal https://t.co/fxTfO7L1JY,14
7090,557851284,2021-03-26T17:59:49.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,14
7092,1.21E+18,2021-03-26T17:59:49.000Z,en,1.38E+18,5,1,0,,,men will literally jam a 400 meter container ship sideways in the suez canal rather than go to therapy,14
7093,1.20E+18,2021-03-26T17:59:49.000Z,en,1.38E+18,0,13342,0,retweeted,1.37E+18,"just to reiterate: about 10 percent of world trade has been at a standstill for 2 days because a cargo ship drew a giant dick in the Red Sea then wedged itself sideways in the Suez Canal

https://t.co/hlN1PcmMhW https://t.co/wfSKdrtpkj",14
7094,4937061,2021-03-26T17:59:49.000Z,en,1.38E+18,0,542,0,retweeted,1.38E+18,"I have blocked
the canal
that is called
the Suez

and which
you were probably
relying on
for global trade

Forgive me
it was windy
so sandy
and so hard to see",14
7096,233185107,2021-03-26T17:59:50.000Z,en,1.38E+18,0,0,0,,,Suez Canal blockage could cost $6 billion to $10 billion in lost trade – Allianz https://t.co/0GQuMVLcV3,14
7097,1.27E+18,2021-03-26T17:59:50.000Z,en,1.38E+18,0,35,0,retweeted,1.38E+18,RT @DontAbort: Massive container ship that ran aground in Egypt's Suez Canal early this week is still blocking one of the world's busiest s…,14
7098,1.33E+18,2021-03-26T17:59:50.000Z,en,1.38E+18,0,91,0,retweeted,1.38E+18,"About a tenth of global trade passes through the Suez Canal, and it could be facing a weeks-long blockage. https://t.co/WTPsf3XlE5",14
7099,610808233,2021-03-26T17:59:50.000Z,en,1.38E+18,0,250,0,retweeted,1.38E+18,The rogue Suez Canal tanker is inspiring copycat attacks https://t.co/6LbaAnKIMh,14
7100,1.12E+18,2021-03-26T17:59:51.000Z,en,1.38E+18,0,1636,0,retweeted,1.38E+18,Yeah sex is good but have you ever got your boat stuck in the Suez Canal and blocked 10% of the world’s trade?,14
7103,8.59E+17,2021-03-26T17:59:52.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,14
7104,1.06E+18,2021-03-26T17:59:52.000Z,en,1.38E+18,0,2582,0,retweeted,1.38E+18,I genuinely cannot get enough of the suez canal memes they're so fucking funny to me https://t.co/RlwPD3GXt3,14
7105,359476137,2021-03-26T17:59:53.000Z,en,1.38E+18,0,3141,0,retweeted,1.38E+18,These two would get the Suez Canal unstuck in less than 30 minutes. https://t.co/AYGX70F35E,14
7106,1.29E+18,2021-03-26T17:59:53.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,14
7108,248853473,2021-03-26T17:59:53.000Z,en,1.38E+18,0,117,0,retweeted,1.38E+18,At least 20 livestock ships caught in Suez canal logjam https://t.co/fuZol39TbC,14
7110,1.26E+18,2021-03-26T17:59:53.000Z,en,1.38E+18,9,8,1,,,"A declassified memorandum reveals a 1963 US plan to create an alternative to the Suez Canal.
It would have excavated more than 160 miles through Israel's Negev desert with 520 nuclear bombs.
A cargo ship is currently stuck in the Suez Canal, blocking the vital shipping route. https://t.co/fG9bbTnl67",14
7111,243577935,2021-03-26T17:59:54.000Z,en,1.38E+18,0,40,0,retweeted,1.38E+18,Has anyone suggested sending thousands of excavators without staff to double the capacity of the Suez Canal?,14
7112,9.17E+17,2021-03-26T17:59:54.000Z,en,1.38E+18,0,88,0,retweeted,1.38E+18,"Need to send my Da over to the Suez Canal to wave his arms &amp; randomly tapping the side of the boat trying to direct the boat out shouting “Full lock now..... EASY, take it EASY WILL YE” until they are so annoyed by him that they dig another canal just to get away",14
7113,813295862,2021-03-26T17:59:54.000Z,en,1.38E+18,3,2,0,quoted,1.38E+18,"Suez Canal: ""Oh man we're fucked""

Florida: ""Hold our Coors Light"" https://t.co/t7MNemiGhy",14
7114,7.64E+17,2021-03-26T17:59:54.000Z,en,1.38E+18,1,0,0,replied_to,1.38E+18,"@mKyleEdwards Yes, City Describer just got it wrong, sheesh. The Suez canal is being blocked by a Romanian cathedral that looks like a boat.",14
7117,126744789,2021-03-26T17:59:55.000Z,en,1.38E+18,0,60,0,retweeted,1.38E+18,Suez ship rescuers weigh time and tide with risk of tip or tear https://t.co/Rp6PNYVHAj https://t.co/LFq73uFAXb,14
7119,30415003,2021-03-26T17:59:56.000Z,en,1.38E+18,0,110,0,retweeted,1.38E+18,"Two crazy stats:

1. The cargo ship jamming up the Suez Canal is the size of the Empire State Building.

2. It's costing the global economy $400 million an hour. https://t.co/IkLOwOW058",14
7120,45239771,2021-03-26T17:59:56.000Z,en,1.38E+18,0,1177,0,retweeted,1.38E+18,"A massive container ship -- which is almost as long as the Empire State Building is tall -- is still lodged in the Suez Canal (it has been there since Tuesday).

It’s created a traffic jam that has ensnared over 200 vessels and could take weeks to clear. https://t.co/r93KLFhtAL https://t.co/yHVsQqYhCV",14
7121,1272781416,2021-03-26T17:59:56.000Z,en,1.38E+18,0,2,0,retweeted,1.38E+18,#Breaking two trains collide in Egypt. And one of the world’s biggest trading routes is at a standstill. ⁦@bencnn⁩ ⁦@JDefteriosCNN⁩ with the latest #eygpt #traincrash #suezcanal #breaking #cnn ⁦@CNNConnect⁩  https://t.co/iILUnTgBsI,14
7122,457789880,2021-03-26T17:59:57.000Z,en,1.38E+18,0,56,0,retweeted,1.38E+18,"*U.S. TO SEND NAVY TO SUEZ CANAL AS SOON AS SATURDAY: CNN

here we go",14
7123,1307767422,2021-03-26T17:59:58.000Z,en,1.38E+18,0,13284,0,retweeted,1.38E+18,You are NOT too much. You are ENTITLED to take up space. If the Suez Canal doesn't have room for you that is the Suez Canal's problem.,14
7124,1457692842,2021-03-26T17:59:58.000Z,en,1.38E+18,0,668,0,retweeted,1.38E+18,"Up to 20,000 cubic meters of sand in the Suez Canal need to be removed to free the gigantic container ship that has been stuck there since Tuesday, according to the canal authorities. https://t.co/ezAPoGIrbl",14
7125,1.04E+18,2021-03-26T17:59:58.000Z,en,1.38E+18,0,13284,0,retweeted,1.38E+18,You are NOT too much. You are ENTITLED to take up space. If the Suez Canal doesn't have room for you that is the Suez Canal's problem.,14
7127,78743461,2021-03-26T18:59:34.000Z,en,1.38E+18,0,0,0,,,I’m just WAITING to be told I shouldn’t be laughing at the Suez Canal memes,15
7134,167602432,2021-03-26T18:59:35.000Z,en,1.38E+18,0,668,0,retweeted,1.38E+18,"Up to 20,000 cubic meters of sand in the Suez Canal need to be removed to free the gigantic container ship that has been stuck there since Tuesday, according to the canal authorities. https://t.co/ezAPoGIrbl",15
7133,1.30E+18,2021-03-26T18:59:35.000Z,en,1.38E+18,0,0,0,,,India Chalks Out 4-Point Plan To Deal With Suez Canal Blockade https://t.co/pSN5PvP9cT,15
7131,402181679,2021-03-26T18:59:35.000Z,en,1.38E+18,476,47,18,,,"*travels to Suez canal*
I’m here to fuck the boat",15
7129,9.37E+17,2021-03-26T18:59:35.000Z,en,1.38E+18,1,0,1,replied_to,1.38E+18,"@Starstress01 Will do. Btw if you haven't heard but you probs had. People are making fanfics of the Ever Given Ship Container and the Seuz Canal (Anthropomorphic) and I freaking am dying. XDD
https://t.co/eDtuJqXsOK",15
7132,1561888446,2021-03-26T18:59:35.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,15
7135,95715981,2021-03-26T18:59:36.000Z,en,1.38E+18,0,711,0,retweeted,1.38E+18,"The 224,000-ton shipping vessel, #EverGiven, seen here in this WorldView-2 #satellite image from March 26, 2021, blocking one of the world’s busiest waterways, the #SuezCanal, since Tuesday. https://t.co/KDLoCqX1w8",15
7136,548209632,2021-03-26T18:59:36.000Z,en,1.38E+18,0,22552,0,retweeted,1.38E+18,the boat is stuck in the suez canal like https://t.co/1OWQ9BmETJ,15
7138,1.22E+18,2021-03-26T18:59:36.000Z,en,1.38E+18,0,61,0,retweeted,1.38E+18,QAnon supporters say the ship stuck in the Suez Canal is linked to a human trafficking operation run by Hillary Clinton. That claim is ridiculous and free of proof. https://t.co/ZFNkDj0bVP,15
7139,8.81E+17,2021-03-26T18:59:36.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,15
7141,124805208,2021-03-26T18:59:36.000Z,en,1.38E+18,0,1368,0,retweeted,1.38E+18,The huge ship stuck in the Suez Canal is visible from space (satellite photos) https://t.co/ezeSibO6pZ https://t.co/DKUMzeRFln,15
7145,595892112,2021-03-26T18:59:37.000Z,en,1.38E+18,0,14354,0,retweeted,1.38E+18,if you're in the line at the Suez Canal STAY IN LINE!!!,15
7144,3794907574,2021-03-26T18:59:37.000Z,en,1.38E+18,0,199,0,retweeted,1.38E+18,"Here are some basics on the history of the Suez Canal, how it operates, how a vessel got stuck and what it means.
https://t.co/eWo8rLGkmU",15
